yards_to_goal,yards_to_goal_end,pct
75,46,0.014844453518661404
75,47,0.012930134585446704
75,48,0.011361089758746097
75,49,0.010104814482804222
75,50,0.009067848454230866
75,51,0.008108970320244328
75,52,0.007148591752560383
75,53,0.006219739820178326
75,54,0.005398257375503856
75,55,0.004709499078185805
75,56,0.004119555952335138
75,57,0.0035977223555236754
75,58,0.003147955019842227
75,59,0.002769794306297761
75,60,0.002429824528281077
75,61,0.0021016334066316917
75,62,0.0018068974018131457
75,63,0.0015835360175524703
75,64,0.0014284187109424363
75,65,0.0013007908587350813
75,67,0.0010425695063049176
75,69,8.152024152983982e-4
75,70,7.151332864805782e-4
75,72,5.94913942146041e-4
75,73,5.865577951464848e-4
75,74,5.763389683698037e-4
75,75,0.0031584618282409676
75,76,4.369107128780555e-4
75,78,2.6731002628363606e-4
75,83,2.8779575483205264e-4
75,85,2.8552246852181913e-4
75,92,1.1062989434693259e-4
75,100,0.006156347398336289
76,1,8.654132264975395e-4
76,2,0.0010274843177734585
76,6,0.001232377568781299
76,7,0.0013948405601759328
76,8,0.0016039814639365582
76,9,0.0018676429459156835
76,10,0.0021740286520820656
76,11,0.002484180763341428
76,12,0.0027856278163109114
76,13,0.003143820471132692
76,14,0.0036793791719029966
76,15,0.004493012087526996
76,16,0.005622075021772716
76,17,0.007060188787736109
76,18,0.008772041489791823
76,19,0.010645640771466205
76,20,0.012495194210083
76,21,0.014241533284268743
76,22,0.016066544698288582
76,23,0.01825323212807812
76,24,0.020878428251332376
76,25,0.023754987845618112
76,26,0.026654086629054014
76,27,0.029493896044661204
76,28,0.03228393370052574
76,29,0.03492911825359756
76,30,0.037158773783968604
76,31,0.038731602870166165
76,32,0.03973171324550049
76,33,0.04054146127929676
76,34,0.04138841647897035
76,35,0.04197762381198897
76,36,0.04177776975939305
76,37,0.04069177063245259
76,38,0.03918618262417094
76,39,0.0376551901726603
76,40,0.035898102434826676
76,41,0.03340699349118902
76,42,0.030042301762433245
76,43,0.026244576587077052
76,44,0.022633541679230516
76,45,0.019548261180057192
76,46,0.01697362673779923
76,47,0.014780121468615634
76,48,0.012918886483474116
76,49,0.011389351360637984
76,50,0.010126423130359868
76,51,0.009003133124851808
76,52,0.007935830723820847
76,53,0.006939679266461903
76,54,0.006068884192056164
76,55,0.0053298541373404135
76,56,0.004676853339130584
76,57,0.004082937732634783
76,58,0.00356999724043721
76,59,0.0031482432061554367
76,60,0.0027733984688213245
76,61,0.0024042432319059896
76,62,0.002066799327919014
76,63,0.0018137685210266644
76,64,0.0016419717826913558
76,65,0.0014960840101800822
76,67,0.0011939561212754573
76,68,0.0010721128006402013
76,69,9.68703917698465e-4
76,70,8.677622582255023e-4
76,71,7.760056118267625e-4
76,73,6.897178815576577e-4
76,74,6.638559301499803e-4
76,76,0.0028939430993722994
76,79,2.598441443665367e-4
76,81,2.638613126298807e-4
76,86,2.761337590052498e-4
76,89,1.3768786596254063e-4
76,92,1.2463179952379593e-4
76,100,0.00615472405641151
77,3,8.545280659934024e-4
77,5,8.940275407302953e-4
77,8,0.0013709805175569374
77,9,0.0016186352845642118
77,10,0.0018954453317695647
77,11,0.0021795276709308674
77,12,0.00246375442463387
77,13,0.002785583870357962
77,14,0.0032227307618694335
77,15,0.0038587025035708247
77,16,0.004755685970136126
77,17,0.00594686518732876
77,18,0.007414924989466733
77,19,0.009048823115304805
77,20,0.01067755792961818
77,21,0.012244501879136734
77,22,0.013925385734984136
77,23,0.015976497361005076
77,24,0.018479100236445563
77,25,0.02128873672558052
77,26,0.024199425227421873
77,27,0.027099882495640187
77,28,0.02996662751996107
77,29,0.03272108372480556
77,30,0.03513688135876654
77,31,0.03700338496021925
77,32,0.03842342611797745
77,33,0.03977566994250207
77,34,0.041220015430118016
77,35,0.042358198027326405
77,36,0.042620864033983095
77,37,0.04195330119297498
77,38,0.040841446510782184
77,39,0.03963487692502599
77,40,0.03811430413807372
77,41,0.03582857725743432
77,42,0.032687424331718735
77,43,0.02909283438831704
77,44,0.025569673677773012
77,45,0.022393504119445944
77,46,0.019565561971010677
77,47,0.01703340948720332
77,48,0.014829855192449315
77,49,0.012997577291431372
77,50,0.011477528182118217
77,51,0.01013908167651343
77,52,0.008898616719650813
77,53,0.007768989792834478
77,54,0.006795657392966059
77,55,0.005972733972784399
77,56,0.005243095070912505
77,57,0.004575608935336869
77,58,0.0039979907680543865
77,59,0.0035269565570257046
77,60,0.0031136450831363064
77,62,0.002330085164771003
77,63,0.002047769182029601
77,64,0.0018613334341196477
77,65,0.0017101231930332257
77,66,0.0015553346499834538
77,67,0.0014134424830253307
77,68,0.0013032746345453435
77,69,0.0012051106376684895
77,72,8.679582962376527e-4
77,73,8.064109908284596e-4
77,74,7.547080898802093e-4
77,75,6.750803280794586e-4
77,77,0.0031133369699891905
77,83,3.2252001332328347e-4
77,84,3.4080124147630836e-4
77,99,5.6935647625791065e-5
77,100,0.006156070468704262
78,3,6.186029690916918e-4
78,9,0.001391428068039226
78,10,0.0016212107865653685
78,11,0.001862216868436725
78,12,0.0021239652819420004
78,13,0.0024294503523587005
78,14,0.0028200903762806324
78,15,0.0033516247016645347
78,16,0.004085392772747092
78,17,0.005070717665692252
78,18,0.00630314240735253
78,19,0.007681987786515106
78,20,0.009058048353970356
78,21,0.010395804769125064
78,22,0.011864156537937511
78,23,0.013698336963196493
78,24,0.015988897975138312
78,25,0.018629794417236906
78,26,0.021432404694312436
78,27,0.024271274108156344
78,28,0.027125853536271217
78,29,0.02995368679824111
78,30,0.03255378280359236
78,31,0.034713119949798484
78,32,0.036534272943718936
78,33,0.038392736303934354
78,34,0.04040056134740413
78,35,0.04208023339077626
78,36,0.04281611101645773
78,37,0.04255330596640698
78,38,0.04178431291903528
78,39,0.04087539941585546
78,40,0.03966963659114544
78,41,0.03779127251579227
78,42,0.035151248723949195
78,43,0.03204883012204265
78,44,0.028862064354441934
78,45,0.02576676491797783
78,46,0.02277125858754403
78,47,0.019922423948941996
78,48,0.017364412986706355
78,49,0.015193078136810737
78,50,0.013347529668226702
78,51,0.011691530460852697
78,52,0.010160276856386805
78,53,0.008792876549238835
78,54,0.007642468295398268
78,55,0.006689484309426746
78,56,0.005856607631419926
78,57,0.005097719113741721
78,58,0.00443484364519007
78,59,0.003888080140916701
78,60,0.003413551175087094
78,61,0.0029579081893160884
78,63,0.002230397247835481
78,64,0.002032418362358859
78,65,0.0018909491569173659
78,66,0.001762272995672669
78,67,0.0016522083180569467
78,68,0.0015660610260397286
78,69,0.0014710650298898893
78,70,0.0013337137120534343
78,71,0.0011678384373353173
78,72,0.0010192207553312948
78,75,7.452330441390282e-4
78,78,0.002893943099372299
78,81,2.748237356321692e-4
78,82,3.033097467242092e-4
78,86,3.3808401886577645e-4
78,91,1.67946089558335e-4
78,100,0.0061547240564115095
79,2,3.837881495301596e-4
79,6,6.715701405230957e-4
79,8,0.0010066482485370616
79,9,0.0011806437279201028
79,11,0.0015592831536149414
79,12,0.0018067990025447305
79,13,0.002113814308457674
79,14,0.002495426814106141
79,15,0.0029780472318399163
79,16,0.003604446275820589
79,17,0.004418964376816174
79,18,0.00542084298926413
79,19,0.006525307251495753
79,20,0.007616858747419431
79,21,0.008691297517886032
79,22,0.009915458407041522
79,23,0.011499702139759234
79,24,0.013529340708195907
79,25,0.01592066931255151
79,26,0.018508475324352267
79,27,0.02119166886317382
79,28,0.023991081451730255
79,29,0.02689674629239641
79,30,0.029696531152271798
79,31,0.03214559765771715
79,32,0.034334351089913735
79,33,0.03663670663988145
79,34,0.039142549058591665
79,35,0.04132921413812039
79,36,0.04252850445383692
79,37,0.04264249667282823
79,38,0.042168492023973346
79,39,0.04155791875730857
79,40,0.04077118382822465
79,41,0.03947830493475046
79,42,0.03752306734653229
79,43,0.03507455047992538
79,44,0.0323809594604888
79,45,0.029529702314515616
79,46,0.026516958650446114
79,47,0.02345675954844892
79,48,0.02058443447761915
79,49,0.018047982680197378
79,50,0.015796073509896636
79,51,0.013706017496020748
79,52,0.01176057538859496
79,53,0.010056104308332862
79,54,0.008666905958433035
79,55,0.007549976010257878
79,56,0.006591188968277693
79,57,0.005717706800904244
79,58,0.004938335086068769
79,59,0.004277033243588571
79,60,0.0037071435854719942
79,61,0.003185601711876962
79,62,0.002725301010034261
79,63,0.002379217513088879
79,65,0.0020157245955061604
79,67,0.0018272018059100757
79,68,0.0017622027722935505
79,69,0.0016697602551797054
79,70,0.0015163817542247246
79,74,8.965691657995886e-4
79,75,8.184596686443126e-4
79,77,6.310287180113234e-4
79,79,0.002893943099372299
79,84,3.905790377245415e-4
79,86,3.866192900321559e-4
79,89,2.4350122671788692e-4
79,96,1.2603700829094097e-4
79,97,1.3694115446482474e-4
79,100,0.0061547240564115095
80,4,3.9736885019231634e-4
80,6,6.025247269028235e-4
80,7,7.373387844891992e-4
80,8,8.649453710343931e-4
80,11,0.0012846145879001182
80,12,0.0015268244191322428
80,13,0.0018400113011197968
80,14,0.0022200744137647267
80,15,0.0026671141960866304
80,16,0.003201298927509778
80,17,0.0038587792614556645
80,18,0.004645224458356755
80,19,0.005494749256848502
80,20,0.0063226815527190885
80,21,0.007151015543087724
80,22,0.008142466589489333
80,23,0.009478333976271378
80,24,0.011225237820185982
80,25,0.013312540160664457
80,26,0.01561721220799113
80,27,0.0180974598262096
80,28,0.020820471809670442
80,29,0.023775450361501475
80,30,0.026715840862256594
80,31,0.02937470071319567
80,32,0.0318381181070303
80,33,0.03447029700524266
80,34,0.037349364593354674
80,35,0.039941210142060944
80,36,0.04153750969211955
80,37,0.04198050292534018
80,38,0.04177582027287394
80,39,0.04149526123722045
80,40,0.041222580619443235
80,41,0.040617419590719926
80,42,0.03939423429930565
80,43,0.03759352419586136
80,44,0.035397778176755545
80,45,0.0328698189199242
80,46,0.029999081717369536
80,47,0.02691174755781656
80,48,0.02386658874489223
80,49,0.021030248360336515
80,50,0.01837142237524544
80,51,0.015814641658628857
80,52,0.013422817394512733
80,53,0.011367111126004845
80,54,0.009741662902377669
80,55,0.008467248356411342
80,56,0.0073829648664119184
80,57,0.0063883964811288045
80,58,0.0054822745433726824
80,59,0.004695925488352495
80,60,0.004025093276134976
80,61,0.003440486977466986
80,62,0.0029418988099688286
80,63,0.0025584102924443427
80,64,0.0022939705655027677
80,67,0.001902194268339699
80,68,0.0018422819726344652
80,69,0.0017554328510278104
80,70,0.0016056406315783647
80,71,0.0014087389457129846
80,72,0.001213308680129597
80,73,0.001058640795436974
80,75,8.964075810807571e-4
80,76,8.414857983266348e-4
80,77,7.570549560535878e-4
80,78,6.314816490060366e-4
80,79,4.8488512630194184e-4
80,80,0.0038844379703811605
80,84,3.8496115171345e-4
80,85,4.3041843457761674e-4
80,88,3.464926211411384e-4
80,90,2.619075564577948e-4
80,94,1.361929243067152e-4
80,100,0.005098324836125273
81,8,7.483412337442256e-4
81,11,0.0010644331524037546
81,13,0.0016092535651820775
81,15,0.0023834270013569935
81,16,0.0028320806474936653
81,17,0.003358831962221725
81,19,0.004658532927138366
81,20,0.0053101745130323215
81,21,0.0059653421354705785
81,22,0.006776961490754858
81,23,0.007906066359010729
81,24,0.00940746604571251
81,25,0.011227616298135566
81,26,0.013294645051566214
81,27,0.015625639311477264
81,28,0.01830751315703864
81,29,0.02129967684539483
81,30,0.02432618670026436
81,31,0.027124292618117128
81,32,0.029781758501415227
81,33,0.032637396855512
81,34,0.035757265690365955
81,35,0.03862554909752186
81,36,0.04053121052970615
81,37,0.04128090305823717
81,38,0.0413939838428256
81,39,0.04154167564696618
81,40,0.0418805084315942
81,41,0.04200017940898137
81,42,0.04145295900948045
81,43,0.0401690117662452
81,44,0.038331938511949305
81,45,0.0360593148053937
81,46,0.03337111502653079
81,47,0.03037411022924706
81,48,0.027277441865127216
81,49,0.024207234197413267
81,50,0.021145792753983646
81,51,0.01810376332400261
81,52,0.015262994829920452
81,53,0.012872747649564807
81,54,0.011022662934086713
81,55,0.009576435905670427
81,56,0.008329441490380214
81,57,0.007179075233950109
81,58,0.006140710072623736
81,59,0.005256635016845334
81,60,0.004522814891580042
81,61,0.0038981399468197577
81,62,0.0033609163287811367
81,63,0.0029219597579014326
81,64,0.0025822399445501825
81,65,0.002318705799467018
81,66,0.002119254089992023
81,67,0.0019898472439988297
81,68,0.0019129023715816515
81,69,0.0018328693916671262
81,70,0.0017015276046516347
81,71,0.001519836407181183
81,72,0.0013268233879283027
81,75,9.95148601526977e-4
81,76,9.482534747508374e-4
81,77,8.664598452722835e-4
81,78,7.277135152241953e-4
81,81,0.003884437970381161
81,86,4.889950351119228e-4
81,98,1.9253285445052206e-4
81,100,0.005098324836125273
82,2,2.593320303343733e-4
82,6,5.195937948508105e-4
82,11,8.731300521770653e-4
82,13,0.0013704660041749602
82,14,0.0017030317406281903
82,15,0.0020530519976236865
82,16,0.002414356854271578
82,18,0.0033255811360954324
82,19,0.0038796526872843596
82,20,0.004418388464347227
82,21,0.004954943603184628
82,22,0.005623193041451027
82,23,0.006571965174807221
82,24,0.007858761552525292
82,25,0.009453225856149156
82,26,0.011323098482793871
82,27,0.013513460041445463
82,28,0.016101583873959876
82,29,0.01902343466110392
82,30,0.022013745582032312
82,31,0.024840054664042453
82,32,0.027572266269013754
82,33,0.03048446146301055
82,34,0.03362471422703364
82,35,0.03655173830385653
82,36,0.03864455463160271
82,37,0.03973289883593968
82,38,0.040317108950929104
82,39,0.04106489899047757
82,40,0.04211922221956895
82,41,0.04298628768238121
82,42,0.04308764612843081
82,43,0.04227153000067261
82,44,0.04074812424783833
82,45,0.038728228159658734
82,46,0.03629340959569717
82,47,0.03352005915689697
82,48,0.03051379703719086
82,49,0.027304480586463814
82,50,0.023879206185718108
82,51,0.02037663939289708
82,52,0.017138004245287213
82,53,0.014483124938913416
82,54,0.012454057973933218
82,55,0.010825590812328638
82,56,0.00936075869855189
82,57,0.008006124093603156
82,58,0.006845936283808694
82,59,0.0059388003240641975
82,60,0.005232792866472193
82,61,0.0046195052700873035
82,62,0.0040405343351297834
82,63,0.003511964142943699
82,64,0.0030571366703633722
82,65,0.002670869441129511
82,68,0.0020186632543170934
82,69,0.001940664749433273
82,70,0.0018365716509807183
82,71,0.0016805249171401007
82,73,0.0013173916512379113
82,77,9.194540917581624e-4
82,82,0.0038844379703811605
82,87,5.630044298339216e-4
82,89,4.402201838424752e-4
82,95,2.0021880777251617e-4
82,100,0.005098324836125273
83,3,3.309231233117879e-4
83,10,6.042346083479868e-4
83,15,0.0017273741170107438
83,16,0.002006142364479518
83,17,0.0023130024490372577
83,18,0.002695759056207231
83,19,0.0031405137189747844
83,20,0.0035875936515254257
83,21,0.004037791149566544
83,23,0.00540587632064738
83,24,0.006517625869085383
83,25,0.007919620953252727
83,26,0.00959389346919374
83,27,0.011583045632619702
83,28,0.013949986969179413
83,29,0.016644326752918062
83,30,0.01946179871120806
83,31,0.02221622396520019
83,32,0.024929668968469355
83,33,0.027768387579945267
83,34,0.03075096027945486
83,35,0.03355948350725741
83,36,0.03575386582117836
83,37,0.03723990737903788
83,38,0.038441307937413294
83,39,0.03989145475522345
83,40,0.041645561358455215
83,41,0.043177156391647195
83,42,0.04387747552152776
83,43,0.04355676292526713
83,44,0.04243013239151485
83,45,0.04076986547719769
83,46,0.03870723333993763
83,47,0.03628613939186651
83,48,0.0334987523781148
83,49,0.03025977138366901
83,50,0.026550908766102683
83,51,0.022650904242637947
83,52,0.019081182595944796
83,53,0.0162342191286988
83,54,0.01407997508483377
83,55,0.012275369285071839
83,56,0.010550249145020275
83,57,0.00893989278473187
83,58,0.0076490879168835115
83,59,0.006768408717029789
83,60,0.0061617527711209825
83,61,0.005601317690345382
83,62,0.00497139313814323
83,63,0.0043127023536627795
83,64,0.0037005712678810296
83,65,0.0031592831044883153
83,66,0.0027004238849698595
83,67,0.0023634771520263448
83,68,0.0021712460752641963
83,69,0.002077420829806344
83,70,0.001995302163135111
83,71,0.0018672310492309327
83,72,0.001689959954106809
83,73,0.0014932335491158954
83,75,0.001174786072331309
83,76,0.0010583189879867232
83,83,0.0038844379703811605
83,84,5.426118584293574e-4
83,85,6.574747622365299e-4
83,86,7.025586503316456e-4
83,87,6.759846214201915e-4
83,89,5.05503334917598e-4
83,95,2.3341012660852106e-4
83,99,1.414564600355438e-4
83,100,0.005098324836125273
84,5,3.7331071827965864e-4
84,8,4.5926053583147567e-4
84,12,7.903531332870037e-4
84,13,0.0010093352137436032
84,14,0.001260592511157172
84,15,0.0015045176111877535
84,16,0.0017233948913305962
84,18,0.0022291720636973393
84,20,0.0029393852708445517
84,21,0.003336078906282887
84,22,0.003844026160214297
84,23,0.004566641113869273
84,24,0.005549663300033409
84,25,0.006776936422395012
84,26,0.00823169280137954
84,27,0.009952246596976636
84,28,0.012005339591817661
84,29,0.01438496432861067
84,30,0.016971624281222876
84,31,0.019633125538769832
84,32,0.02234164046621017
84,33,0.025146192174087745
84,34,0.02801594275952773
84,35,0.03073930221454771
84,36,0.03306314870291498
84,37,0.03498365122301668
84,38,0.036825147895860416
84,39,0.03892444004008014
84,40,0.04122142592964786
84,41,0.043225513609877836
84,42,0.04441338548377424
84,43,0.04461364314417457
84,44,0.04400461444092329
84,45,0.042835111039783
84,46,0.041235605362252556
84,47,0.0392336202118142
84,48,0.036756672954740284
84,49,0.03362109393764427
84,50,0.029760814466176712
84,51,0.025538237092932792
84,52,0.021647760494736188
84,53,0.018595045221468764
84,54,0.016309562304329006
84,55,0.014320919356121883
84,56,0.012298290999214687
84,57,0.010358500485866335
84,58,0.008849964305464498
84,59,0.007925571366356863
84,60,0.00737599166916936
84,61,0.006842815145491225
84,62,0.006137380545013757
84,63,0.005320886178606825
84,64,0.004528343588824328
84,65,0.003820579206971293
84,68,0.002461977999989381
84,70,0.0022299281952660897
84,72,0.001926284374341375
84,73,0.0016983780105005147
84,75,0.001265457266337699
84,77,9.435944517437138e-4
84,81,4.079632449309944e-4
84,83,5.78075475245073e-4
84,84,0.004253781575216683
84,89,5.32990027750133e-4
84,94,2.2889378655062311e-4
84,100,0.005100200583574256
85,1,2.422513312733242e-4
85,2,2.9424785969202506e-4
85,7,3.8227923962295566e-4
85,9,4.4306500803583906e-4
85,12,7.116656858617041e-4
85,15,0.0013242378268093758
85,16,0.0015071353765380624
85,18,0.0018872043822135418
85,19,0.002141266994563153
85,20,0.002441131532152981
85,22,0.0032887244251152184
85,23,0.00395000234187357
85,24,0.004797071589749945
85,25,0.0058057265222469425
85,26,0.006970904325518595
85,27,0.008344587879542786
85,28,0.010008492318901932
85,29,0.011994998809476522
85,30,0.014256245064465604
85,31,0.016723833136429948
85,32,0.019363809201257735
85,33,0.02214721513632613
85,34,0.02497803573593952
85,35,0.02768070342421612
85,36,0.0301187359880851
85,37,0.032358120361720415
85,38,0.034645415212936403
85,39,0.037140312476492014
85,40,0.039680390204215356
85,41,0.041862532646134896
85,42,0.043345837760711804
85,43,0.04404584033364489
85,44,0.04407151648794738
85,45,0.04354016311228919
85,46,0.04250585291648606
85,47,0.04101159540146661
85,48,0.039020400242508635
85,49,0.03630230992699631
85,50,0.03267452203096399
85,51,0.02845068823108058
85,52,0.02442671725653335
85,53,0.021254884050943536
85,54,0.018896333612603868
85,55,0.016786381916514683
85,56,0.014509625044126338
85,57,0.012219765693477436
85,58,0.01039174020044393
85,59,0.009270281402667958
85,60,0.008629548619552025
85,61,0.008029356980666142
85,62,0.007223566427531673
85,63,0.006276502273376737
85,64,0.005356728566785612
85,65,0.004545857154619667
85,66,0.003853433884159091
85,68,0.0029328720729215703
85,69,0.0027149158019217426
85,71,0.0024095193809446137
85,72,0.002193769888250825
85,75,0.0013538249529866473
85,76,0.0011513247997425981
85,77,9.896093250277868e-4
85,79,7.191328104504287e-4
85,82,6.457868185944173e-4
85,85,0.004387148604984626
85,86,9.538058710671814e-4
85,95,3.1762020658555006e-4
85,100,0.005100877901016851
86,10,4.6142718445645975e-4
86,17,0.0014871782179382497
86,18,0.001656356209495058
86,22,0.002932011241956455
86,23,0.0035474550647678267
86,24,0.00427268487006538
86,25,0.00507955674731266
86,26,0.005986865856769713
86,28,0.008420866028725571
86,29,0.010072392192203993
86,30,0.012006412021823662
86,31,0.014216745331284463
86,32,0.016722917332350012
86,33,0.019488373430006527
86,34,0.02236020090854291
86,35,0.025127910614405845
86,36,0.027677576524143023
86,37,0.030107867957971112
86,38,0.032634460258811476
86,39,0.03531440372193899
86,40,0.03791530892077285
86,41,0.040116406826921844
86,42,0.04177369575178865
86,43,0.042931924381209206
86,44,0.0436359707100942
86,45,0.04380519726807135
86,46,0.04334897176180361
86,47,0.04234880417919259
86,48,0.04090815487311729
86,49,0.038826977053027054
86,50,0.035766735491408436
86,51,0.031871478637721
86,52,0.027942286971407902
86,53,0.02476757778314509
86,54,0.02238756470076415
86,55,0.020182179735037706
86,56,0.01764580779629365
86,57,0.014938087847577143
86,58,0.012645501565404374
86,59,0.011123986753842432
86,60,0.010177765542571516
86,61,0.009341994855877679
86,62,0.008353887065144854
86,63,0.007280777260033697
86,64,0.006290672643886149
86,65,0.00544989352025173
86,66,0.004739979085923674
86,67,0.00415353788907781
86,68,0.0037066657197929
86,69,0.0033878823072193837
86,70,0.003144642281357868
86,73,0.0022707579051144218
86,74,0.0018770847122439817
86,78,0.0010054452121957286
86,79,9.379695335120913e-4
86,81,8.457935701826883e-4
86,83,9.759293995876586e-4
86,84,0.0010880992097928712
86,85,0.001112612592951968
86,86,0.0038844379703811605
86,93,2.584028629353631e-4
86,99,1.6116330026959885e-4
86,100,0.005098324836125273
87,13,7.282596851616865e-4
87,14,8.56590813562047e-4
87,17,0.0012691288658075817
87,19,0.0015996007505232844
87,20,0.0018221560812972802
87,21,0.0021374095148160048
87,23,0.0031292056009821763
87,25,0.004408664926404489
87,26,0.005150509199322599
87,28,0.007199649788852125
87,30,0.010181637619288746
87,31,0.012042264919673721
87,32,0.014270686647266096
87,33,0.01687714076965662
87,34,0.019686554438219643
87,35,0.022443336529279875
87,36,0.02501317120014316
87,37,0.02749487400607079
87,38,0.03008956459612894
87,39,0.03280861949489178
87,40,0.035391041996230214
87,41,0.03758113833820648
87,42,0.03938575447854853
87,43,0.04096465667708712
87,44,0.04231627284014715
87,45,0.04316468193206044
87,46,0.04325783147469247
87,47,0.04272562611702692
87,48,0.04187066848936484
87,49,0.04059279620229978
87,50,0.0384177462540809
87,51,0.03525531591559709
87,52,0.031789030709755375
87,53,0.028847503061818377
87,54,0.026547626631311484
87,55,0.02427750699658829
87,56,0.02149002951620289
87,57,0.018350297592333868
87,58,0.015532898900238137
87,59,0.01349229552670885
87,60,0.012080425289364082
87,61,0.010858124470251727
87,62,0.009598941530354729
87,63,0.008385956978583587
87,64,0.007354712773658278
87,65,0.006517161842314031
87,66,0.005808992770593599
87,67,0.005189302049732237
87,68,0.004660987399407796
87,69,0.004234061576038391
87,70,0.0038958225876197005
87,71,0.003596244730143736
87,72,0.0032539186854469372
87,78,0.0012425380071248995
87,79,0.001216457287455049
87,82,0.0011058660515914271
87,83,0.001155640269182926
87,87,0.0038844379703811605
87,94,4.023377969826282e-4
87,100,0.005098324836125273
88,13,6.560278419139387e-4
88,20,0.0015059128032858028
88,22,0.0021135401001460123
88,23,0.002552823387396109
88,24,0.0030563077724942646
88,25,0.0036209418348865647
88,26,0.004288304223232491
88,27,0.005120771636791543
88,28,0.006142626660862021
88,29,0.007305334380695756
88,30,0.008564436935102435
88,31,0.01000437117528581
88,32,0.011804118666159795
88,33,0.014033374997084765
88,34,0.016539575497474025
88,35,0.01906924588809042
88,36,0.021485299701826083
88,37,0.02387275715621934
88,38,0.026402554993791887
88,39,0.029057837597318854
88,40,0.031584866702105925
88,41,0.03378293962538318
88,42,0.03573529510789446
88,43,0.03764921633839982
88,44,0.039488073785440836
88,45,0.040859928142128944
88,46,0.04142441612355572
88,47,0.04136949688358099
88,48,0.04116528698448992
88,49,0.04081325954619638
88,50,0.039755888010995236
88,51,0.037681899950878436
88,52,0.035055079615603973
88,53,0.032602860973905495
88,54,0.03048381622642097
88,55,0.0281845620250122
88,56,0.025213995349673328
88,57,0.02175383271373177
88,58,0.01850910262667204
88,59,0.015979985360089082
88,60,0.014069120827858309
88,61,0.012412747581418552
88,62,0.010862706388742038
88,63,0.009513278520144606
88,64,0.008433698227011862
88,65,0.007561162620597667
88,66,0.006796881465278852
88,68,0.005468056523992613
88,69,0.004952441339537994
88,70,0.00456496959586497
88,71,0.004255491642236471
88,72,0.003909256447065715
88,74,0.0028843703819011112
88,75,0.002349976515558835
88,78,0.0015438302769964019
88,80,0.0014437949943108177
88,84,0.001315695677716795
88,85,0.0012455539135247996
88,88,0.0038844379703811605
88,93,3.8091534477217116e-4
88,94,4.732116923527783e-4
88,98,2.9011187439354863e-4
88,100,0.005098324836125273
89,10,3.7131048571887817e-4
89,11,4.679219909967802e-4
89,14,6.588763802686907e-4
89,19,0.0011067862780908492
89,20,0.0012941277920363622
89,27,0.004441151522994577
89,29,0.006544827490298568
89,32,0.010141424917911314
89,33,0.011984513947573227
89,34,0.014154986625858384
89,35,0.016444957598855833
89,36,0.018735750912813036
89,37,0.021097197257271848
89,38,0.023659527964835607
89,39,0.026371110699503476
89,40,0.02898025530417102
89,41,0.03131461733495579
89,42,0.03348126184631993
89,43,0.0356964943047494
89,44,0.03791173154470428
89,45,0.03970245603891158
89,46,0.04072004877994501
89,47,0.04121419536947555
89,48,0.041750479608259464
89,49,0.04236872859247735
89,50,0.042440052397111655
89,51,0.041479599592497446
89,52,0.039729540051724306
89,53,0.0377621693550257
89,54,0.03574990442844992
89,55,0.03331533196616803
89,56,0.030078631217563823
89,57,0.026250695292633856
89,58,0.02253275900604259
89,59,0.019434467376290336
89,60,0.016911263428015317
89,61,0.014707046967323584
89,62,0.012770969737603279
89,63,0.011193183565548907
89,64,0.009950785327944368
89,65,0.00890438089572078
89,66,0.007950443618049379
89,67,0.00707515675907421
89,68,0.006313910380133671
89,69,0.005714069424746917
89,72,0.004673183337214788
89,73,0.004214664552488127
89,74,0.003652067666427225
89,75,0.0030912769458646444
89,76,0.002608929966749344
89,77,0.0022390371186502573
89,78,0.001993766525180687
89,79,0.001845210816939952
89,82,0.001544941999260825
89,84,0.0014880072628903464
89,85,0.001379373696804235
89,86,0.0011410227884011473
89,89,0.0038844379703811605
89,91,2.666531399570465e-4
89,100,0.005098324836125273
90,15,5.416979257712477e-4
90,23,0.0015206880070916494
90,28,0.0045539908703638625
90,29,0.005581648212250635
90,30,0.006490010952980003
90,31,0.007344126751849215
90,32,0.008360624611370729
90,33,0.009719839269185456
90,34,0.011436445588685935
90,35,0.013393218392639832
90,36,0.015485410645035778
90,37,0.01773560678725972
90,38,0.020219304963610553
90,39,0.02286344774938161
90,40,0.02542568737617041
90,41,0.027737276942678194
90,42,0.029893768732216656
90,43,0.03212173276397108
90,44,0.03442447763693263
90,45,0.03644446554649842
90,46,0.03787683210811489
90,47,0.03896890133685035
90,48,0.040253871545264004
90,49,0.04175517667808607
90,50,0.04283797363681122
90,51,0.04293530495004843
90,52,0.042090557455369666
90,53,0.040685694874454885
90,54,0.03888575895900914
90,55,0.036483122589025536
90,56,0.03325794603974751
90,57,0.029428517115532175
90,58,0.025585231222116665
90,59,0.022150880218223607
90,60,0.019128699235412307
90,61,0.016421052644158027
90,62,0.01410808294267894
90,63,0.012283831348524012
90,64,0.01084598846955429
90,65,0.009606764015689358
90,66,0.008488116173125627
90,67,0.0075150721125329485
90,68,0.006715489028537545
90,69,0.006102076826111604
90,70,0.005678331845345225
90,71,0.005382364999551621
90,73,0.004659433157813081
90,74,0.004161916904162842
90,75,0.003662402537291534
90,76,0.0031887650853805608
90,80,0.0018827346262696933
90,81,0.0017757714552965153
90,84,0.0016233664708173012
90,90,0.006913470115967886
